09:21:26,181
09:21:32,180
09:21:38,179
09:21:44,179
09:21:50,181
09:21:57,178
09:22:03,179
09:22:09,182
09:22:21,177
09:22:27,180
09:22:34,178
09:22:40,180
09:22:46,182
09:22:52,181
09:22:58,180
09:23:05,181
09:23:17,180
09:23:23,177
09:23:29,174
09:23:36,172
09:23:42,173
09:23:48,173
09:23:54,173
09:24:00,175
09:24:06,172
09:24:13,178
09:24:19,174
09:24:25,172
09:24:37,175
09:24:44,173
09:24:50,182
09:24:56,177
09:25:02,175
09:25:08,175
09:25:14,178
09:25:21,177
09:25:33,177
09:25:39,181
09:25:45,178
09:25:52,178
09:25:58,181
09:26:04,173
09:26:10,182
09:26:16,176
09:26:22,180
09:26:29,177
09:26:35,175
09:26:41,178
09:26:47,183
09:26:59,175
09:27:05,174
09:27:11,176
09:27:17,173
09:27:23,177
09:27:30,174
09:27:36,178
09:27:42,175
09:27:48,174
09:27:54,180
09:28:00,177
09:28:07,175
09:28:13,176
09:28:19,175
09:28:25,177
09:28:31,180
09:28:37,178
09:28:43,182
09:28:49,184
09:28:55,175
09:29:01,174
09:29:07,174
09:29:13,175
09:29:19,183
09:29:25,174
09:29:31,177
09:29:37,180
09:29:43,338
09:29:50,346
09:30:02,361
09:30:08,340
09:30:14,347
09:30:20,340
09:30:27,346
09:30:33,336
09:30:39,331
09:30:45,330
09:30:51,319
09:30:57,324
09:31:04,319
09:31:10,312
09:31:16,302
09:31:28,297
09:31:34,295
09:31:41,292
09:31:47,289
09:31:53,288
09:31:59,279
09:32:05,283
09:32:11,284
09:32:17,275
09:32:23,280
09:32:30,274
09:32:36,273
09:32:42,279
09:32:54,278
09:33:01,272
09:33:07,276
09:33:13,272
09:33:19,279
09:33:25,275
09:33:32,277
09:33:38,278
09:33:44,273
09:33:50,280
09:33:56,270
09:34:03,278
09:34:09,275
09:34:15,269
09:34:21,277
09:34:27,275
09:34:33,276
09:34:39,280
09:34:51,280
09:34:57,276
09:35:04,274
09:35:10,274
09:35:16,275
09:35:22,272
09:35:28,280
09:35:34,277
09:35:40,279
09:35:46,276
09:35:53,283
09:35:59,288
09:36:05,274
09:36:17,268
09:36:24,281
09:36:30,278
09:36:36,270
09:36:42,279
09:36:48,275
09:36:55,278
09:37:01,269
09:37:13,270
09:37:19,279
09:37:25,275
09:37:31,275
09:37:38,277
09:37:44,269
09:37:50,276
09:37:56,276
09:38:02,275
09:38:09,175
09:38:15,174
09:38:21,177
09:38:33,180
09:38:40,175
09:38:46,177
09:38:52,184
09:38:58,183
09:39:04,184
09:39:11,179
09:39:17,183
09:39:23,180
09:39:29,175
09:39:35,177
09:39:41,179
09:39:47,174
09:39:53,182
09:40:00,183
09:40:06,175
09:40:12,182
09:40:18,177
09:40:24,186
09:40:30,187
09:40:36,187
09:40:42,179
09:40:55,181
09:41:01,176
09:41:07,175
09:41:13,173
09:41:19,177
09:41:25,176
09:41:31,174
09:41:37,179
09:41:43,175
09:41:49,174
09:41:55,188
09:42:02,174
09:42:08,180
09:42:14,174
09:42:20,176
09:42:32,176
09:42:38,178
09:42:44,178
09:42:50,180
09:42:56,178
09:43:03,182
09:43:09,182
09:43:15,173
09:43:21,187
09:43:27,182
09:43:33,183
09:43:39,187
09:43:45,178
09:43:58,176
09:44:04,176
09:44:10,176
09:44:16,180
09:44:23,181
09:44:29,184
09:44:35,179
09:44:41,186
09:44:47,187
09:44:54,176
09:45:00,176
09:45:06,181
09:45:18,186
09:45:24,191
09:45:31,181
09:45:37,179
09:45:43,180
09:45:49,188
09:45:55,175
09:46:01,179
09:46:07,180
09:46:14,180
09:46:20,179
09:46:26,178
09:46:32,179
09:46:38,180
09:46:45,182
09:46:51,177
09:46:57,178
09:47:03,181
09:47:09,179
09:47:15,178
09:47:22,180
09:47:34,239
09:47:40,224
09:47:46,228
09:47:52,229
09:47:58,258
09:48:04,244
09:48:10,229
09:48:16,242
09:48:23,233
09:48:29,241
09:48:35,231
09:48:41,417
09:48:47,421
09:49:00,432
09:49:06,420
09:49:12,421
09:49:18,422
09:49:25,363
09:49:31,347
09:49:37,344
09:49:43,337
09:49:55,326
09:50:01,326
09:50:07,320
09:50:13,312
09:50:19,308
09:50:25,292
09:50:32,303
09:50:38,293
09:50:44,288
09:50:56,290
09:51:02,292
09:51:09,274
09:51:15,287
09:51:21,292
09:51:27,285
09:51:33,273
09:51:40,280
09:51:46,272
09:51:52,283
09:51:58,287
09:52:04,287
09:52:17,283
09:52:23,293
09:52:29,286
09:52:35,285
09:52:47,285
09:52:53,289
09:53:00,281
09:53:06,283
09:53:12,283
09:53:18,284
09:53:24,286
09:53:31,286
09:53:37,291
09:53:43,287
09:53:49,286
09:53:55,284
09:54:01,284
09:54:07,286
09:54:19,279
09:54:25,281
09:54:32,286
09:54:44,283
09:54:50,286
09:54:56,283
09:55:02,285
09:55:08,289
09:55:14,289
09:55:20,292
09:55:26,286
09:55:32,290
09:55:39,280
09:55:45,287
09:55:51,283
09:55:57,291
09:56:03,283
09:56:09,287
09:56:16,280
09:56:22,286
09:56:28,286
09:56:34,286
09:56:40,280
09:56:46,286
09:56:53,288
09:56:59,283
09:57:05,285
09:57:11,280
09:57:17,285
09:57:23,285
09:57:29,183
09:57:35,185
09:57:41,183
09:57:47,183
09:57:54,187
09:58:00,188
09:58:06,181
09:58:12,186
09:58:18,183
09:58:24,181
09:58:30,180
09:58:36,183
09:58:42,181
09:58:49,195
09:58:55,189
09:59:01,184
09:59:07,179
09:59:13,183
09:59:20,186
09:59:26,187
09:59:32,184
09:59:38,188
09:59:44,184
09:59:57,187
10:00:03,185
10:00:09,190
10:00:15,190
10:00:21,187
10:00:28,190
10:00:34,196
10:00:40,195
10:00:46,195
10:00:52,185
10:00:58,188
10:01:05,184
10:01:11,188
10:01:17,187
10:01:23,185
10:01:29,185
10:01:35,184
10:01:47,183
10:01:53,184
10:01:59,180
10:02:05,184
10:02:11,183
10:02:17,182
10:02:23,184
10:02:30,194
10:02:36,184
10:02:42,181
10:02:48,183
10:02:54,181
10:03:00,180
10:03:06,182
10:03:12,184
