2012-08-04T15:58:06,225
2012-08-04T15:58:12,222
2012-08-04T15:58:18,222
2012-08-04T15:58:24,221
2012-08-04T15:58:36,219
2012-08-04T15:58:42,228
2012-08-04T15:58:48,221
2012-08-04T15:58:54,228
2012-08-04T15:59:01,224
2012-08-04T15:59:07,231
2012-08-04T15:59:13,229
2012-08-04T15:59:19,222
2012-08-04T15:59:25,230
2012-08-04T15:59:31,222
2012-08-04T15:59:37,221
2012-08-04T15:59:43,217
2012-08-04T15:59:49,223
2012-08-04T15:59:55,217
2012-08-04T16:00:02,225
2012-08-04T16:00:14,219
2012-08-04T16:00:20,218
2012-08-04T16:00:32,218
2012-08-04T16:00:38,223
2012-08-04T16:00:44,219
2012-08-04T16:00:50,222
2012-08-04T16:00:56,215
2012-08-04T16:01:02,224
2012-08-04T16:01:08,220
2012-08-04T16:01:15,220
2012-08-04T16:01:21,227
2012-08-04T16:01:27,220
2012-08-04T16:01:33,223
2012-08-04T16:01:39,212
2012-08-04T16:01:45,220
2012-08-04T16:01:51,213
2012-08-04T16:01:57,218
2012-08-04T16:02:04,218
2012-08-04T16:02:10,215
2012-08-04T16:02:16,219
2012-08-04T16:02:22,232
2012-08-04T16:02:28,216
2012-08-04T16:02:34,218
2012-08-04T16:02:40,217
2012-08-04T16:02:46,218
2012-08-04T16:02:52,213
2012-08-04T16:03:05,213
2012-08-04T16:03:11,222
2012-08-04T16:03:17,212
2012-08-04T16:03:23,220
2012-08-04T16:03:29,129
2012-08-04T16:03:35,130
2012-08-04T16:03:41,130
2012-08-04T16:03:47,129
2012-08-04T16:03:53,131
2012-08-04T16:03:59,129
2012-08-04T16:04:05,129
2012-08-04T16:04:11,129
2012-08-04T16:04:23,128
2012-08-04T16:04:29,128
2012-08-04T16:04:35,130
2012-08-04T16:04:42,138
2012-08-04T16:04:48,130
2012-08-04T16:04:54,130
2012-08-04T16:05:00,130
2012-08-04T16:05:06,129
2012-08-04T16:05:12,128
2012-08-04T16:05:18,129
2012-08-04T16:05:24,141
2012-08-04T16:05:30,143
2012-08-04T16:05:37,84
2012-08-04T16:05:43,107
2012-08-04T16:05:49,136
2012-08-04T16:05:55,127
2012-08-04T16:06:01,104
2012-08-04T16:06:07,89
2012-08-04T16:06:13,99
2012-08-04T16:06:19,88
2012-08-04T16:06:25,86
2012-08-04T16:06:32,87
2012-08-04T16:06:38,87
2012-08-04T16:06:44,88
2012-08-04T16:06:56,87
2012-08-04T16:07:02,89
2012-08-04T16:07:08,102
2012-08-04T16:07:14,93
2012-08-04T16:07:20,91
2012-08-04T16:07:26,86
2012-08-04T16:07:32,88
2012-08-04T16:07:38,89
2012-08-04T16:07:44,88
2012-08-04T16:07:50,88
2012-08-04T16:07:56,89
2012-08-04T16:08:02,88
2012-08-04T16:08:14,88
2012-08-04T16:08:20,87
2012-08-04T16:08:26,87
2012-08-04T16:08:32,86
2012-08-04T16:08:39,87
2012-08-04T16:08:45,88
2012-08-04T16:08:51,88
2012-08-04T16:08:57,102
2012-08-04T16:09:03,102
2012-08-04T16:09:09,88
2012-08-04T16:09:15,86
2012-08-04T16:09:22,86
2012-08-04T16:09:27,88
2012-08-04T16:09:34,87
2012-08-04T16:09:40,86
2012-08-04T16:09:46,86
2012-08-04T16:09:52,84
2012-08-04T16:09:58,86
2012-08-04T16:10:04,86
2012-08-04T16:10:10,86
2012-08-04T16:10:16,86
2012-08-04T16:10:22,84
2012-08-04T16:10:28,84
2012-08-04T16:10:34,84
2012-08-04T16:10:40,84
2012-08-04T16:10:46,86
2012-08-04T16:10:52,83
2012-08-04T16:10:58,84
2012-08-04T16:11:04,83
2012-08-04T16:11:11,82
2012-08-04T16:11:17,84
2012-08-04T16:11:23,84
2012-08-04T16:11:29,84
2012-08-04T16:11:35,86
2012-08-04T16:11:41,83
2012-08-04T16:11:47,84
2012-08-04T16:11:54,84
2012-08-04T16:11:55,[]
2012-08-04T16:12:00,86
2012-08-04T16:12:05,[]
2012-08-04T16:12:06,87
2012-08-04T16:12:12,84
2012-08-04T16:12:15,[]
2012-08-04T16:12:18,84
2012-08-04T16:12:24,84
2012-08-04T16:12:25,[]
2012-08-04T16:12:30,84
2012-08-04T16:12:35,[]
2012-08-04T16:12:36,83
2012-08-04T16:12:42,84
2012-08-04T16:12:45,[]
2012-08-04T16:12:49,86
2012-08-04T16:12:55,[]
2012-08-04T16:12:55,87
2012-08-04T16:13:01,86
2012-08-04T16:13:05,[]
2012-08-04T16:13:07,84
2012-08-04T16:13:13,84
2012-08-04T16:13:15,[]
2012-08-04T16:13:19,84
2012-08-04T16:13:25,[]
2012-08-04T16:13:25,98
2012-08-04T16:13:31,83
2012-08-04T16:13:35,[]
2012-08-04T16:13:37,84
2012-08-04T16:13:43,84
2012-08-04T16:13:45,[]
2012-08-04T16:13:49,84
2012-08-04T16:13:55,[]
2012-08-04T16:13:55,86
2012-08-04T16:14:01,83
2012-08-04T16:14:05,[]
2012-08-04T16:14:08,86
2012-08-04T16:14:14,241
2012-08-04T16:14:15,[]
2012-08-04T16:14:20,240
2012-08-04T16:14:25,[]
2012-08-04T16:14:26,249
2012-08-04T16:14:32,243
2012-08-04T16:14:35,[]
2012-08-04T16:14:38,247
2012-08-04T16:14:45,[]
2012-08-04T16:14:45,249
2012-08-04T16:14:51,247
2012-08-04T16:14:55,[]
2012-08-04T16:14:57,244
2012-08-04T16:15:03,239
2012-08-04T16:15:05,[]
2012-08-04T16:15:09,238
2012-08-04T16:15:15,[]
2012-08-04T16:15:15,232
2012-08-04T16:15:20,224
2012-08-04T16:15:25,[]
2012-08-04T16:15:27,219
2012-08-04T16:15:33,212
2012-08-04T16:15:35,[]
2012-08-04T16:15:39,209
2012-08-04T16:15:45,[]
2012-08-04T16:15:45,205
2012-08-04T16:15:51,198
2012-08-04T16:15:55,[]
2012-08-04T16:15:57,196
2012-08-04T16:16:03,191
2012-08-04T16:16:05,[]
2012-08-04T16:16:09,184
2012-08-04T16:16:15,[]
2012-08-04T16:16:15,185
2012-08-04T16:16:21,180
2012-08-04T16:16:25,[]
2012-08-04T16:16:27,180
2012-08-04T16:16:33,179
2012-08-04T16:16:35,[]
2012-08-04T16:16:40,179
2012-08-04T16:16:45,[]
2012-08-04T16:16:46,180
2012-08-04T16:16:52,185
2012-08-04T16:16:55,[]
2012-08-04T16:16:58,186
2012-08-04T16:17:04,175
2012-08-04T16:17:05,[]
2012-08-04T16:17:10,173
2012-08-04T16:17:15,[]
2012-08-04T16:17:16,176
2012-08-04T16:17:22,81
2012-08-04T16:17:25,[]
2012-08-04T16:17:28,81
2012-08-04T16:17:34,81
2012-08-04T16:17:35,[]
2012-08-04T16:17:40,81
2012-08-04T16:17:45,[]
2012-08-04T16:17:46,81
2012-08-04T16:17:52,81
2012-08-04T16:17:55,[]
2012-08-04T16:17:58,82
2012-08-04T16:18:04,81
2012-08-04T16:18:05,[]
2012-08-04T16:18:10,82
2012-08-04T16:18:15,[]
2012-08-04T16:18:16,82
2012-08-04T16:18:22,81
2012-08-04T16:18:25,[]
2012-08-04T16:18:28,122
2012-08-04T16:18:34,123
2012-08-04T16:18:35,[]
2012-08-04T16:18:40,122
2012-08-04T16:18:45,[]
2012-08-04T16:18:46,122
2012-08-04T16:18:52,121
2012-08-04T16:18:55,[]
2012-08-04T16:18:59,138
2012-08-04T16:19:05,[]
2012-08-04T16:19:05,134
2012-08-04T16:19:11,126
2012-08-04T16:19:15,[]
2012-08-04T16:19:17,122
2012-08-04T16:19:25,[]
2012-08-04T16:19:29,122
2012-08-04T16:19:35,[]
2012-08-04T16:19:35,122
2012-08-04T16:19:45,[]
2012-08-04T16:19:48,122
2012-08-04T16:19:54,122
2012-08-04T16:19:55,[]
2012-08-04T16:20:00,122
2012-08-04T16:20:05,[]
2012-08-04T16:20:06,121
2012-08-04T16:20:12,122
2012-08-04T16:20:15,[]
2012-08-04T16:20:18,82
2012-08-04T16:20:24,81
2012-08-04T16:20:25,[]
2012-08-04T16:20:30,82
2012-08-04T16:20:35,[]
2012-08-04T16:20:36,82
2012-08-04T16:20:42,81
2012-08-04T16:20:45,[]
2012-08-04T16:20:48,81
2012-08-04T16:20:54,82
2012-08-04T16:20:55,[]
2012-08-04T16:21:00,81
2012-08-04T16:21:05,[]
2012-08-04T16:21:06,81
2012-08-04T16:21:13,82
2012-08-04T16:21:15,[]
2012-08-04T16:21:25,[]
2012-08-04T16:21:25,83
2012-08-04T16:21:31,82
2012-08-04T16:21:35,[]
2012-08-04T16:21:43,81
2012-08-04T16:21:45,[]
2012-08-04T16:21:49,82
2012-08-04T16:21:55,[]
2012-08-04T16:21:55,84
2012-08-04T16:22:01,82
2012-08-04T16:22:05,[]
2012-08-04T16:22:08,79
2012-08-04T16:22:14,81
2012-08-04T16:22:15,[]
2012-08-04T16:22:20,82
2012-08-04T16:22:25,[]
2012-08-04T16:22:26,79
2012-08-04T16:22:35,[]
2012-08-04T16:22:38,81
2012-08-04T16:22:44,79
