2012-08-09T10:28:06,84
2012-08-09T10:28:12,37
2012-08-09T10:28:18,36
2012-08-09T10:28:30,33
2012-08-09T10:28:36,33
2012-08-09T10:28:42,33
2012-08-09T10:28:54,33
2012-08-09T10:29:00,33
2012-08-09T10:29:06,33
2012-08-09T10:29:12,33
2012-08-09T10:29:18,923
2012-08-09T10:29:24,914
2012-08-09T10:29:31,913
2012-08-09T10:29:37,915
2012-08-09T10:29:43,908
2012-08-09T10:29:49,903
2012-08-09T10:30:01,907
2012-08-09T10:30:08,903
2012-08-09T10:30:14,904
2012-08-09T10:30:20,902
2012-08-09T10:30:26,899
2012-08-09T10:30:32,900
2012-08-09T10:30:38,902
2012-08-09T10:30:44,903
2012-08-09T10:30:50,903
2012-08-09T10:30:56,906
2012-08-09T10:31:02,905
2012-08-09T10:31:08,901
2012-08-09T10:31:14,902
2012-08-09T10:31:20,33
2012-08-09T10:31:27,33
2012-08-09T10:31:33,33
2012-08-09T10:31:39,1858
2012-08-09T10:31:46,1875
2012-08-09T10:31:52,1831
2012-08-09T10:31:58,1833
2012-08-09T10:32:05,1821
2012-08-09T10:32:11,1826
2012-08-09T10:32:18,1821
2012-08-09T10:32:24,1817
2012-08-09T10:32:31,1826
2012-08-09T10:32:37,1823
2012-08-09T10:32:44,1855
2012-08-09T10:32:50,1814
2012-08-09T10:32:57,1825
2012-08-09T10:33:03,858
2012-08-09T10:33:09,33
2012-08-09T10:33:15,33
2012-08-09T10:33:21,33
2012-08-09T10:33:27,33
2012-08-09T10:33:33,33
2012-08-09T10:33:39,33
2012-08-09T10:33:45,33
2012-08-09T10:33:51,33
2012-08-09T10:33:57,33
2012-08-09T10:34:03,34
2012-08-09T10:34:09,33
2012-08-09T10:34:15,33
2012-08-09T10:34:21,33
2012-08-09T10:34:27,33
2012-08-09T10:34:33,33
2012-08-09T10:34:39,33
2012-08-09T10:34:45,62
2012-08-09T10:34:52,2098
2012-08-09T10:34:58,2106
2012-08-09T10:35:04,2116
2012-08-09T10:35:11,2076
2012-08-09T10:35:17,2058
2012-08-09T10:35:23,1993
2012-08-09T10:35:30,1936
2012-08-09T10:35:37,1970
2012-08-09T10:35:43,1945
2012-08-09T10:35:49,1903
2012-08-09T10:35:55,1900
2012-08-09T10:36:02,1963
2012-08-09T10:36:08,1939
2012-08-09T10:36:15,1964
2012-08-09T10:36:21,1935
2012-08-09T10:36:28,2024
2012-08-09T10:36:34,2041
2012-08-09T10:36:40,2050
2012-08-09T10:36:47,2009
2012-08-09T10:36:53,2025
2012-08-09T10:36:59,2006
2012-08-09T10:37:06,2043
2012-08-09T10:37:12,2059
2012-08-09T10:37:19,2052
2012-08-09T10:37:25,2055
2012-08-09T10:37:32,1996
2012-08-09T10:37:38,2114
2012-08-09T10:37:45,2058
2012-08-09T10:37:51,2059
2012-08-09T10:37:58,2058
